m	525	261	10	10	0	1	30s	100	1	6758
m	551	265	10	10	0	1	30s	100	1	6758
m	568	256	10	10	0	1	30s	100	1	6758
m	585	275	10	10	0	1	30s	100	1	6758
m	685	290	10	10	0	1	30s	100	1	6758
m	735	291	10	10	0	1	30s	100	1	6758
m	765	266	10	10	0	1	30s	100	1	6758
m	751	231	10	10	0	1	30s	100	1	6758
m	751	230	10	10	0	1	30s	100	1	6758
m	770	223	10	10	0	1	30s	100	1	6758
m	750	243	10	10	0	1	30s	100	1	6758
m	713	231	10	10	0	1	30s	100	1	6758
m	711	216	10	10	0	1	30s	100	1	6758
m	731	198	10	10	0	1	30s	100	1	6758
m	751	198	10	10	0	1	30s	100	1	6758
m	771	230	10	10	0	1	30s	100	1	6758
m	793	261	10	10	0	1	30s	100	1	6758
m	836	278	10	10	0	1	30s	100	1	6758
m	851	243	10	10	0	1	30s	100	1	6758
m	835	238	10	10	0	1	30s	100	1	6758
m	846	255	10	10	0	1	30s	100	1	6758
m	870	280	10	10	0	1	30s	100	1	6758
m	878	288	10	10	0	1	30s	100	1	6758
m	905	258	10	10	0	1	30s	100	1	6758
m	921	273	10	10	0	1	30s	100	1	6758
m	918	301	10	10	0	1	30s	100	1	6758
m	918	310	10	10	0	1	30s	100	1	6758
m	1000	313	10	10	0	1	30s	100	1	6758
m	978	293	10	10	0	1	30s	100	1	6758
m	976	320	10	10	0	1	30s	100	1	6758
m	971	328	10	10	0	1	30s	100	1	6758
m	950	313	10	10	0	1	30s	100	1	6758
m	980	305	10	10	0	1	30s	100	1	6758
m	1018	286	10	10	0	1	30s	100	1	6758
m	1015	278	10	10	0	1	30s	100	1	6758
m	1025	295	10	10	0	1	30s	100	1	6758
m	513	120	10	10	0	1	30s	100	1	6759
m	548	121	10	10	0	1	30s	100	1	6759
m	576	135	10	10	0	1	30s	100	1	6759
m	595	163	10	10	0	1	30s	100	1	6759
m	645	176	10	10	0	1	30s	100	1	6759
m	730	196	10	10	0	1	30s	100	1	6759
m	773	228	10	10	0	1	30s	100	1	6759
m	796	248	10	10	0	1	30s	100	1	6759
m	750	260	10	10	0	1	30s	100	1	6759
m	773	263	10	10	0	1	30s	100	1	6759
m	771	233	10	10	0	1	30s	100	1	6759
m	736	230	10	10	0	1	30s	100	1	6759
m	735	256	10	10	0	1	30s	100	1	6759
m	745	268	10	10	0	1	30s	100	1	6759
m	830	268	10	10	0	1	30s	100	1	6759
m	896	290	10	10	0	1	30s	100	1	6759
m	923	308	10	10	0	1	30s	100	1	6759
m	975	278	10	10	0	1	30s	100	1	6759
m	998	300	10	10	0	1	30s	100	1	6759
m	946	321	10	10	0	1	30s	100	1	6759
m	938	288	10	10	0	1	30s	100	1	6759
m	1003	291	10	10	0	1	30s	100	1	6759
m	1036	273	10	10	0	1	30s	100	1	6759
m	1010	316	10	10	0	1	30s	100	1	6759
m	973	330	10	10	0	1	30s	100	1	6759
m	978	361	10	10	0	1	30s	100	1	6759
m	930	371	10	10	0	1	30s	100	1	6759
m	886	403	10	10	0	1	30s	100	1	6759
m	851	425	10	10	0	1	30s	100	1	6759
m	793	430	10	10	0	1	30s	100	1	6759
m	736	443	10	10	0	1	30s	100	1	6759
m	725	426	10	10	0	1	30s	100	1	6759
m	760	430	10	10	0	1	30s	100	1	6759
m	671	420	10	10	0	1	30s	100	1	6759
m	658	400	10	10	0	1	30s	100	1	6759
m	598	403	10	10	0	1	30s	100	1	6759
m	598	411	10	10	0	1	30s	100	1	6759
m	623	410	10	10	0	1	30s	100	1	6759
m	586	398	10	10	0	1	30s	100	1	6759
m	545	386	10	10	0	1	30s	100	1	6759
m	500	371	10	10	0	1	30s	100	1	6759
m	465	368	10	10	0	1	30s	100	1	6759
m	411	370	10	10	0	1	30s	100	1	6759
m	378	416	10	10	0	1	30s	100	1	6759
m	368	458	10	10	0	1	30s	100	1	6759
m	368	488	10	10	0	1	30s	100	1	6759
m	265	481	10	10	0	1	30s	100	1	6759
m	333	466	10	10	0	1	30s	100	1	6759
m	290	455	10	10	0	1	30s	100	1	6759
m	225	480	10	10	0	1	30s	100	1	6759
m	210	501	10	10	0	1	30s	100	1	6759
m	191	436	10	10	0	1	30s	100	1	6759
m	236	410	10	10	0	1	30s	100	1	6759
m	223	385	10	10	0	1	30s	100	1	6759
m	198	413	10	10	0	1	30s	100	1	6759
m	198	463	10	10	0	1	30s	100	1	6759
m	251	498	10	10	0	1	30s	100	1	6759
m	163	515	10	10	0	1	30s	100	1	6759
m	193	408	10	10	0	1	30s	100	1	6759
m	238	348	10	10	0	1	30s	100	1	6759
m	266	298	10	10	0	1	30s	100	1	6759
m	296	280	10	10	0	1	30s	100	1	6759
m	251	273	10	10	0	1	30s	100	1	6759
m	208	288	10	10	0	1	30s	100	1	6759
m	195	255	10	10	0	1	30s	100	1	6759
m	195	250	10	10	0	1	30s	100	1	6759
m	221	208	10	10	0	1	30s	100	1	6759
m	205	203	10	10	0	1	30s	100	1	6759
m	171	190	10	10	0	1	30s	100	1	6759
m	160	228	10	10	0	1	30s	100	1	6759
m	193	228	10	10	0	1	30s	100	1	6759
m	178	225	10	10	0	1	30s	100	1	6759
m	206	185	10	10	0	1	30s	100	1	6759
m	181	190	10	10	0	1	30s	100	1	6759
m	193	230	10	10	0	1	30s	100	1	6759
m	171	246	10	10	0	1	30s	100	1	6759
m	166	260	10	10	0	1	30s	100	1	6759
m	171	261	10	10	0	1	30s	100	1	6759
m	158	251	10	10	0	1	30s	100	1	6759
m	191	290	10	10	0	1	30s	100	1	6759
m	190	250	10	10	0	1	30s	100	1	6759
m	453	538	10	10	0	1	30s	100	1	6759
m	408	495	10	10	0	1	30s	100	1	6759
m	541	566	10	10	0	1	30s	100	1	6759
m	646	561	10	10	0	1	30s	100	1	6759
m	736	545	10	10	0	1	30s	100	1	6759
m	790	555	10	10	0	1	30s	100	1	6759
m	853	521	10	10	0	1	30s	100	1	6759
m	903	520	10	10	0	1	30s	100	1	6759
m	978	471	10	10	0	1	30s	100	1	6759
m	991	460	10	10	0	1	30s	100	1	6759
m	1055	476	10	10	0	1	30s	100	1	6759
m	1073	433	10	10	0	1	30s	100	1	6759
m	1061	470	10	10	0	1	30s	100	1	6759
m	1081	491	10	10	0	1	30s	100	1	6759
m	1086	505	10	10	0	1	30s	100	1	6759
m	1075	458	10	10	0	1	30s	100	1	6759
m	1146	470	10	10	0	1	30s	100	1	6759
m	1075	420	10	10	0	1	30s	100	1	6759
m	1205	458	10	10	0	1	30s	100	1	6759
m	1253	521	10	10	0	1	30s	100	1	6759
m	1180	578	10	10	0	1	30s	100	1	6759
m	1176	635	10	10	0	1	30s	100	1	6759
m	1121	638	10	10	0	1	30s	100	1	6759
m	1133	585	10	10	0	1	30s	100	1	6759
m	1175	525	10	10	0	1	30s	100	1	6759
m	1130	501	10	10	0	1	30s	100	1	6759
m	1091	280	10	10	0	1	30s	100	1	6759
m	1130	276	10	10	0	1	30s	100	1	6759
m	1165	245	10	10	0	1	30s	100	1	6759
m	1235	270	10	10	0	1	30s	100	1	6759
m	1206	286	10	10	0	1	30s	100	1	6759
m	1178	226	10	10	0	1	30s	100	1	6759
m	1206	260	10	10	0	1	30s	100	1	6759
m	1180	275	10	10	0	1	30s	100	1	6759
m	1151	280	10	10	0	1	30s	100	1	6759
m	1133	490	10	10	0	1	30s	100	1	6761
m	1203	526	10	10	0	1	30s	100	1	6761
m	1170	588	10	10	0	1	30s	100	1	6761
m	1230	496	10	10	0	1	30s	100	1	6761
m	1170	485	10	10	0	1	30s	100	1	6761
m	1178	571	10	10	0	1	30s	100	1	6761
m	1201	541	10	10	0	1	30s	100	1	6761
m	1203	515	10	10	0	1	30s	100	1	6761
m	1181	515	10	10	0	1	30s	100	1	6761
m	1138	540	10	10	0	1	30s	100	1	6761
m	1111	481	10	10	0	1	30s	100	1	6761
m	1240	485	10	10	0	1	30s	100	1	6761
m	1230	538	10	10	0	1	30s	100	1	6761
m	1233	568	10	10	0	1	30s	100	1	6761
m	1150	533	10	10	0	1	30s	100	1	6761
m	1148	486	10	10	0	1	30s	100	1	6761
m	1150	485	10	10	0	1	30s	100	1	6761
m	1163	285	10	10	0	1	30s	100	1	6761
m	1198	265	10	10	0	1	30s	100	1	6761
m	1193	240	10	10	0	1	30s	100	1	6761
m	1145	246	10	10	0	1	30s	100	1	6761
m	1133	275	10	10	0	1	30s	100	1	6761
m	1173	271	10	10	0	1	30s	100	1	6761
m	1185	268	10	10	0	1	30s	100	1	6761
m	1108	295	10	10	0	1	30s	100	1	6761
m	1070	283	10	10	0	1	30s	100	1	6761
m	1061	283	10	10	0	1	30s	100	1	6761
m	1013	288	10	10	0	1	30s	100	1	6761
m	1001	313	10	10	0	1	30s	100	1	6761
m	1010	288	10	10	0	1	30s	100	1	6761
m	985	275	10	10	0	1	30s	100	1	6761
m	940	280	10	10	0	1	30s	100	1	6761
m	936	303	10	10	0	1	30s	100	1	6761
m	951	315	10	10	0	1	30s	100	1	6761
m	895	268	10	10	0	1	30s	100	1	6761
m	895	268	10	10	0	1	30s	100	1	6761
m	840	268	10	10	0	1	30s	100	1	6761
m	826	253	10	10	0	1	30s	100	1	6761
m	826	251	10	10	0	1	30s	100	1	6761
m	778	238	10	10	0	1	30s	100	1	6761
m	760	243	10	10	0	1	30s	100	1	6761
m	750	251	10	10	0	1	30s	100	1	6761
m	740	283	10	10	0	1	30s	100	1	6761
m	740	283	10	10	0	1	30s	100	1	6761
m	740	283	10	10	0	1	30s	100	1	6761
m	651	295	10	10	0	1	30s	100	1	6761
m	660	276	10	10	0	1	30s	100	1	6761
m	660	276	10	10	0	1	30s	100	1	6761
m	583	285	10	10	0	1	30s	100	1	6761
m	571	275	10	10	0	1	30s	100	1	6761
m	553	260	10	10	0	1	30s	100	1	6761
m	513	255	10	10	0	1	30s	100	1	6761
m	506	255	10	10	0	1	30s	100	1	6761
m	473	270	10	10	0	1	30s	100	1	6761
m	450	220	10	10	0	1	30s	100	1	6761
m	446	210	10	10	0	1	30s	100	1	6761
m	390	195	10	10	0	1	30s	100	1	6761
m	386	178	10	10	0	1	30s	100	1	6761
m	386	176	10	10	0	1	30s	100	1	6761
m	551	133	10	10	0	1	30s	100	1	6761
m	578	133	10	10	0	1	30s	100	1	6761
m	598	135	10	10	0	1	30s	100	1	6761
m	608	140	10	10	0	1	30s	100	1	6761
m	676	163	10	10	0	1	30s	100	1	6761
m	676	163	10	10	0	1	30s	100	1	6761
m	733	211	10	10	0	1	30s	100	1	6761
m	676	181	10	10	0	1	30s	100	1	6761
m	660	181	10	10	0	1	30s	100	1	6761
m	636	170	10	10	0	1	30s	100	1	6761
m	628	170	10	10	0	1	30s	100	1	6761
m	670	165	10	10	0	1	30s	100	1	6761
m	433	216	10	10	0	1	30s	100	1	6761
m	410	185	10	10	0	1	30s	100	1	6761
m	361	158	10	10	0	1	30s	100	1	6761
m	333	186	10	10	0	1	30s	100	1	6761
m	313	230	10	10	0	1	30s	100	1	6761
m	303	273	10	10	0	1	30s	100	1	6761
m	338	275	10	10	0	1	30s	100	1	6761
m	308	263	10	10	0	1	30s	100	1	6761
m	291	261	10	10	0	1	30s	100	1	6761
m	265	280	10	10	0	1	30s	100	1	6761
m	196	261	10	10	0	1	30s	100	1	6761
m	196	258	10	10	0	1	30s	100	1	6761
m	206	205	10	10	0	1	30s	100	1	6761
m	250	200	10	10	0	1	30s	100	1	6761
m	253	200	10	10	0	1	30s	100	1	6761
m	200	181	10	10	0	1	30s	100	1	6761
m	200	181	10	10	0	1	30s	100	1	6761
m	160	213	10	10	0	1	30s	100	1	6761
m	205	256	10	10	0	1	30s	100	1	6761
m	205	256	10	10	0	1	30s	100	1	6761
m	205	256	10	10	0	1	30s	100	1	6761
m	296	350	10	10	0	1	30s	100	1	6761
m	215	340	10	10	0	1	30s	100	1	6761
m	200	400	10	10	0	1	30s	100	1	6761
m	248	346	10	10	0	1	30s	100	1	6761
m	248	376	10	10	0	1	30s	100	1	6761
m	193	441	10	10	0	1	30s	100	1	6761
m	123	453	10	10	0	1	30s	100	1	6761
m	230	475	10	10	0	1	30s	100	1	6761
m	245	493	10	10	0	1	30s	100	1	6761
m	175	503	10	10	0	1	30s	100	1	6761
m	195	521	10	10	0	1	30s	100	1	6761
m	286	505	10	10	0	1	30s	100	1	6761
m	301	490	10	10	0	1	30s	100	1	6761
m	398	493	10	10	0	1	30s	100	1	6761
m	433	533	10	10	0	1	30s	100	1	6761
m	451	438	10	10	0	1	30s	100	1	6761
m	348	413	10	10	0	1	30s	100	1	6761
m	383	368	10	10	0	1	30s	100	1	6761
m	386	366	10	10	0	1	30s	100	1	6761
m	441	351	10	10	0	1	30s	100	1	6761
m	473	365	10	10	0	1	30s	100	1	6761
m	568	378	10	10	0	1	30s	100	1	6761
m	613	393	10	10	0	1	30s	100	1	6761
m	640	395	10	10	0	1	30s	100	1	6761
m	653	396	10	10	0	1	30s	100	1	6761
m	720	423	10	10	0	1	30s	100	1	6761
m	760	425	10	10	0	1	30s	100	1	6761
m	796	426	10	10	0	1	30s	100	1	6761
m	805	426	10	10	0	1	30s	100	1	6761
m	840	421	10	10	0	1	30s	100	1	6761
m	423	521	10	10	0	1	30s	100	1	6761
m	428	515	10	10	0	1	30s	100	1	6761
m	506	556	10	10	0	1	30s	100	1	6761
m	633	563	10	10	0	1	30s	100	1	6761
m	681	560	10	10	0	1	30s	100	1	6761
m	741	560	10	10	0	1	30s	100	1	6761
m	788	556	10	10	0	1	30s	100	1	6761
m	888	540	10	10	0	1	30s	100	1	6761
m	900	535	10	10	0	1	30s	100	1	6761
m	918	526	10	10	0	1	30s	100	1	6761
m	963	491	10	10	0	1	30s	100	1	6761
m	968	486	10	10	0	1	30s	100	1	6761
m	1008	460	10	10	0	1	30s	100	1	6761
m	1098	486	10	10	0	1	30s	100	1	6761
m	1071	455	10	10	0	1	30s	100	1	6761
m	1195	461	10	10	0	1	30s	100	1	6761
m	1223	551	10	10	0	1	30s	100	1	6761
m	1220	608	10	10	0	1	30s	100	1	6761
m	1188	608	10	10	0	1	30s	100	1	6761
m	1178	618	10	10	0	1	30s	100	1	6761
m	1110	620	10	10	0	1	30s	100	1	6761
m	1151	548	10	10	0	1	30s	100	1	6761
m	1180	535	10	10	0	1	30s	100	1	6761
m	1216	538	10	10	0	1	30s	100	1	6761
m	1105	501	10	10	0	1	30s	100	1	6761
m	1173	476	10	10	0	1	30s	100	1	6761
m	1173	476	10	10	0	1	30s	100	1	6761
m	1166	280	10	10	0	1	30s	100	1	6762
m	1181	253	10	10	0	1	30s	100	1	6762
m	1145	253	10	10	0	1	30s	100	1	6762
m	1038	283	10	10	0	1	30s	100	1	6762
m	966	270	10	10	0	1	30s	100	1	6762
m	905	301	10	10	0	1	30s	100	1	6762
m	1113	490	10	10	0	1	30s	100	1	6762
m	1166	445	10	10	0	1	30s	100	1	6762
m	1230	508	10	10	0	1	30s	100	1	6762
m	1236	565	10	10	0	1	30s	100	1	6762
m	1118	588	10	10	0	1	30s	100	1	6762
m	1140	636	10	10	0	1	30s	100	1	6762
m	1060	646	10	10	0	1	30s	100	1	6762
m	1111	601	10	10	0	1	30s	100	1	6762
m	1140	575	10	10	0	1	30s	100	1	6762
m	1173	511	10	10	0	1	30s	100	1	6762
m	1146	485	10	10	0	1	30s	100	1	6762
m	1118	481	10	10	0	1	30s	100	1	6762
m	1118	450	10	10	0	1	30s	100	1	6762
m	1056	455	10	10	0	1	30s	100	1	6762
m	980	478	10	10	0	1	30s	100	1	6762
m	975	493	10	10	0	1	30s	100	1	6762
m	916	501	10	10	0	1	30s	100	1	6762
m	866	520	10	10	0	1	30s	100	1	6762
m	826	543	10	10	0	1	30s	100	1	6762
m	761	538	10	10	0	1	30s	100	1	6762
m	693	558	10	10	0	1	30s	100	1	6762
m	626	560	10	10	0	1	30s	100	1	6762
m	520	560	10	10	0	1	30s	100	1	6762
m	456	526	10	10	0	1	30s	100	1	6762
m	421	488	10	10	0	1	30s	100	1	6762
m	405	445	10	10	0	1	30s	100	1	6762
m	383	416	10	10	0	1	30s	100	1	6762
m	331	461	10	10	0	1	30s	100	1	6762
m	248	475	10	10	0	1	30s	100	1	6762
m	193	528	10	10	0	1	30s	100	1	6762
m	226	553	10	10	0	1	30s	100	1	6762
m	248	460	10	10	0	1	30s	100	1	6762
m	203	431	10	10	0	1	30s	100	1	6762
m	200	430	10	10	0	1	30s	100	1	6762
m	445	521	10	10	0	1	30s	100	1	6762
m	413	431	10	10	0	1	30s	100	1	6762
m	405	373	10	10	0	1	30s	100	1	6762
m	338	346	10	10	0	1	30s	100	1	6762
m	235	275	10	10	0	1	30s	100	1	6762
m	280	273	10	10	0	1	30s	100	1	6762
m	193	271	10	10	0	1	30s	100	1	6762
m	190	208	10	10	0	1	30s	100	1	6762
m	201	186	10	10	0	1	30s	100	1	6762
