6852	¹ì³ª°¡2	KNIGHT	MONSTER	MELEE	124	100	AGGR,BERSERK	0	ATT_ICE	STUN,SLOW,TERROR	0	snaketemple_knight03	0	141	63	126	31	200	300	200000	5	3	200	400	10	200	100	100	100	60000	250	0	0	0	0	10	10	15	16	45	45	45	45	45	45	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6853	¹ìÀü»ç2	KNIGHT	MONSTER	MELEE	125	100	AGGR,BERSERK	0		STUN,SLOW,TERROR	0	snaketemple_knight01	0	141	64	128	32	200	300	200000	5	3	200	400	10	200	100	100	100	60000	250	0	0	0	0	10	10	15	16	45	45	45	45	45	45	0	0	0	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6854	¹ìÃ´ÈÄº´2	KNIGHT	MONSTER	MELEE	124	100	AGGR,BERSERK	0	ATT_WIND	STUN,SLOW,TERROR	0	snaketemple_knight02	0	141	63	126	31	200	300	200000	5	3	200	400	10	200	100	100	100	60000	250	0	0	0	0	10	10	20	16	45	45	45	45	45	45	0	0	0	-10	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6855	¹ì°í´ëÀü»ç2	S_KNIGHT	MONSTER	RANGE	128	100	AGGR,BERSERK	0		STUN,SLOW,TERROR	0	snaketemple_s_knight	0	141	64	128	32	532	708	5000000	7	15	200	400	10	200	100	100	100	60000	600	0	0	0	5	10	25	25	18	45	45	45	45	45	45	-10	0	0	0	90	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6856	¹ì°í´ëÄý2	BOSS	MONSTER	MELEE	129	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0		STUN,SLOW,TERROR	0	snaketemple_boss	0	141	64	128	32	150	250	20000000	12	7	200	400	10	200	400	100	100	60000	300	0	0	0	50	50	25	30	20	50	50	50	40	40	50	0	0	0	-10	90	3	6753	20	0	0	40	257	40	258	0	0	0	0	0	0	0	25	0	10	0
8068	¹ì¸¶¼®	KING	STONE	MELEE	120	100	NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	8500000	5	1	0	0	0	100	6097	6103	0	2000	150	0	0	0	0	0	0	0	0	30	30	30	30	30	30	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8069	¹ì¸¶¼®	KING	STONE	MELEE	120	100	NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	8500000	5	1	0	0	0	100	6097	6103	0	2000	150	0	0	0	0	0	0	0	0	30	30	30	30	30	30	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8070	¹ì¸¶¼®	KING	STONE	MELEE	120	100	NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	8500000	5	1	0	0	0	100	6097	6103	0	2000	150	0	0	0	0	0	0	0	0	30	30	30	30	30	30	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8071	¹ì¸¶¼®	KING	STONE	MELEE	120	100	NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	8500000	5	1	0	0	0	100	6097	6103	0	2000	150	0	0	0	0	0	0	0	0	30	30	30	30	30	30	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8075	¹ì¸¶¼®(4Ãþ)	KING	STONE	MELEE	120	100	NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	2800000	5	1	0	0	0	100	6097	6103	0	2000	150	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8076	¹ì¸¶¼®(ÇÊµå)	KING	STONE	MELEE	120	100	NOMOVE	0		STUN,SLOW,TERROR	0		0	0	0	100	0	0	0	2700000	5	1	0	0	0	100	6090	6096	0	2000	150	0	0	0	0	0	0	0	0	30	30	30	30	30	30	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20842	Ã¶Àå¿¡ °¤Èù ´ëÀåÀåÀÌ	KNIGHT	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20829	¹ì»ç¿ø ´ëÀåÀåÀÌ	KNIGHT	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	10	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
